Playlist,Playlist Chartmetric ID,Playlist URL,Spotify Playlist ID,Spotify User ID,Spotify Playlist URL,Curator,Curator Chartmetric ID,Curator URL,Track Name,Track URL,Date Added,Days in List,Date Removed,Position,Total Tracks,Followers,28-day Change,28-day Change Percent
New Songs 2021,2031317,https://app.chartmetric.com/playlist/spotify?id=2031317,21DNCmLznxWN3CkypQnR8G,kyleperosky,https://open.spotify.com/user/kyleperosky/playlist/21DNCmLznxWN3CkypQnR8G,Ason Mouya's IDs,224484,https://app.chartmetric.com/curator/spotify?id=224484,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 19, 2021",17 Days in List,"May 7, 2021",22,145,12082,701,6%
Motown Greatest Hits!,2411426,https://app.chartmetric.com/playlist/spotify?id=2411426,7JJy3JRnYGhJeHQl5XeptL,x1zjvqmqhjsnb572sc000pt7s,https://open.spotify.com/user/x1zjvqmqhjsnb572sc000pt7s/playlist/7JJy3JRnYGhJeHQl5XeptL,Christopher Mclaren,330566,https://app.chartmetric.com/curator/spotify?id=330566,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 24, 2021",12 Days in List,"May 7, 2021",48,213,10608,null,
she thinks it’s special but it’s all reused,2431420,https://app.chartmetric.com/playlist/spotify?id=2431420,4N4LMmt2DNOASgfytm1Xrp,szgwxov5qw1pqotftc6uiu4ug,https://open.spotify.com/user/szgwxov5qw1pqotftc6uiu4ug/playlist/4N4LMmt2DNOASgfytm1Xrp,gabby ☆*:・ﾟ,14497856,https://app.chartmetric.com/curator/spotify?id=14497856,lonely & pathetic,https://app.chartmetric.com/track?id=32683122,"Apr 3, 2021",33 Days in List,"May 7, 2021",9,41,10206,null,
Kitchen Stereo,2391562,https://app.chartmetric.com/playlist/spotify?id=2391562,3rEeZEt1zSTZMvckKAlaIC,er32ebvzz277tfmxmh4hlwf0k,https://open.spotify.com/user/er32ebvzz277tfmxmh4hlwf0k/playlist/3rEeZEt1zSTZMvckKAlaIC,frtyfve,295828,https://app.chartmetric.com/curator/spotify?id=295828,Dancing in the Dark,https://app.chartmetric.com/track?id=23924375,"Mar 1, 2021",66 Days in List,"May 7, 2021",94,145,10205,3448,34%
Mood : Alt-Rock,2277758,https://app.chartmetric.com/playlist/spotify?id=2277758,3FmRD9MnkBLfr1FSdcuYa9,dl5yabk2pmu9kc9vvoji5bkkg,https://open.spotify.com/user/dl5yabk2pmu9kc9vvoji5bkkg/playlist/3FmRD9MnkBLfr1FSdcuYa9,Tobias Ahlers,269399,https://app.chartmetric.com/curator/spotify?id=269399,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 15, 2021",21 Days in List,"May 7, 2021",14,96,9408,1732,18%
Mood : Alt-Rock,2277758,https://app.chartmetric.com/playlist/spotify?id=2277758,3FmRD9MnkBLfr1FSdcuYa9,dl5yabk2pmu9kc9vvoji5bkkg,https://open.spotify.com/user/dl5yabk2pmu9kc9vvoji5bkkg/playlist/3FmRD9MnkBLfr1FSdcuYa9,Tobias Ahlers,269399,https://app.chartmetric.com/curator/spotify?id=269399,lonely & pathetic,https://app.chartmetric.com/track?id=32683122,"Feb 3, 2021",92 Days in List,"May 7, 2021",34,96,9408,1732,18%
Best Mellow Pop Songs of 2020 Canada,2423539,https://app.chartmetric.com/playlist/spotify?id=2423539,37i9dQZF1DXbdk4cveSKPG,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXbdk4cveSKPG,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,"Dear First Love,",https://app.chartmetric.com/track?id=31454675,"Nov 30, 2020",157 Days in List,"May 7, 2021",96,100,9156,null,
Versiones Chill out,615914,https://app.chartmetric.com/playlist/spotify?id=615914,3XBz9fq55PU4oHb4VSZsbn,1124413735,https://open.spotify.com/user/1124413735/playlist/3XBz9fq55PU4oHb4VSZsbn,Achelaroye Laroye,148437,https://app.chartmetric.com/curator/spotify?id=148437,Dancing in the Dark,https://app.chartmetric.com/track?id=23924375,"Jul 10, 2020",300 Days in List,"May 7, 2021",839,863,8674,68,1%
"Road Trip : Indie Rock & Indie Folk Playlist 🚘 Indie RoadTrip Playlist ",8894,https://app.chartmetric.com/playlist/spotify?id=8894,3F22OwRyrEZWWMNB5wdnFP,sanik007,https://open.spotify.com/user/sanik007/playlist/3F22OwRyrEZWWMNB5wdnFP,Indiemono,128433,https://app.chartmetric.com/curator/spotify?id=128433,lonely & pathetic,https://app.chartmetric.com/track?id=32683122,"Feb 5, 2021",90 Days in List,"May 7, 2021",64,113,7791,6,0%
"90s RnB Hits - Oldschool RnB ",2024575,https://app.chartmetric.com/playlist/spotify?id=2024575,7g9D7ijAumJURSQfX69IMp,0hzl2lhqimijoy7ry8t3brf74,https://open.spotify.com/user/0hzl2lhqimijoy7ry8t3brf74/playlist/7g9D7ijAumJURSQfX69IMp,Pavle's Playlist Trading,274389,https://app.chartmetric.com/curator/spotify?id=274389,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 19, 2021",17 Days in List,"May 7, 2021",21,139,7739,116,1%
Alt Rock,2399557,https://app.chartmetric.com/playlist/spotify?id=2399557,3jpOUCnDlZj7TTpHII8dXr,pr5lxgmy58nl2cab5qdbe4b2c,https://open.spotify.com/user/pr5lxgmy58nl2cab5qdbe4b2c/playlist/3jpOUCnDlZj7TTpHII8dXr,The Indiana Drones,14370829,https://app.chartmetric.com/curator/spotify?id=14370829,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 12, 2021",24 Days in List,"May 7, 2021",67,68,6865,593,9%
pop acoustics,2377511,https://app.chartmetric.com/playlist/spotify?id=2377511,4vyktJ2UWX9MNbz9kTeVOo,r0yurkai8voctoalbxjv6dfu3,https://open.spotify.com/user/r0yurkai8voctoalbxjv6dfu3/playlist/4vyktJ2UWX9MNbz9kTeVOo,Renforshort,7705220,https://app.chartmetric.com/curator/spotify?id=7705220,"Dear First Love,",https://app.chartmetric.com/track?id=31454675,"Feb 14, 2021",81 Days in List,"May 7, 2021",60,105,6818,2022,30%
REPLY 1988 OST - all songs,2422703,https://app.chartmetric.com/playlist/spotify?id=2422703,3GyrQvhFR0Y1Ce3BeY622Q,maka_97,https://open.spotify.com/user/maka_97/playlist/3GyrQvhFR0Y1Ce3BeY622Q,maka_97,230599,https://app.chartmetric.com/curator/spotify?id=230599,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 19, 2021",17 Days in List,"May 7, 2021",13,26,6388,null,
#NowWatching,1729787,https://app.chartmetric.com/playlist/spotify?id=1729787,0EVzFau2kULH9e5dwK2OSI,onestowatchmedia,https://open.spotify.com/user/onestowatchmedia/playlist/0EVzFau2kULH9e5dwK2OSI,Ones To Watch,230104,https://app.chartmetric.com/curator/spotify?id=230104,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 8, 2021",28 Days in List,"May 7, 2021",26,86,6162,-6060,-98%
🌹Hot Pop 2021🌹,1844803,https://app.chartmetric.com/playlist/spotify?id=1844803,6PnkSl6vY5h7wp93Ic7qmc,22xuw1062c5zuy53qm51uhf55,https://open.spotify.com/user/22xuw1062c5zuy53qm51uhf55/playlist/6PnkSl6vY5h7wp93Ic7qmc,Oryza Records,268038,https://app.chartmetric.com/curator/spotify?id=268038,Hate U,https://app.chartmetric.com/track?id=30782180,"Sep 21, 2020",227 Days in List,"May 7, 2021",224,626,5743,85,1%
🌹Hot Pop 2021🌹,1844803,https://app.chartmetric.com/playlist/spotify?id=1844803,6PnkSl6vY5h7wp93Ic7qmc,22xuw1062c5zuy53qm51uhf55,https://open.spotify.com/user/22xuw1062c5zuy53qm51uhf55/playlist/6PnkSl6vY5h7wp93Ic7qmc,Oryza Records,268038,https://app.chartmetric.com/curator/spotify?id=268038,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 9, 2021",27 Days in List,"May 7, 2021",7,626,5743,85,1%
"slaapmuziek ",2512205,https://app.chartmetric.com/playlist/spotify?id=2512205,1ay6mohZft4psuog5K1jwT,1153588585,https://open.spotify.com/user/1153588585/playlist/1ay6mohZft4psuog5K1jwT,Eline Kattouw,14566183,https://app.chartmetric.com/curator/spotify?id=14566183,Hate U,https://app.chartmetric.com/track?id=30782180,"Aug 15, 2020",264 Days in List,"May 7, 2021",377,464,5632,null,
Happy Hits,2245242,https://app.chartmetric.com/playlist/spotify?id=2245242,4smKwMRbY93ByDhsmwv7JB,er32ebvzz277tfmxmh4hlwf0k,https://open.spotify.com/user/er32ebvzz277tfmxmh4hlwf0k/playlist/4smKwMRbY93ByDhsmwv7JB,frtyfve,295828,https://app.chartmetric.com/curator/spotify?id=295828,Dancing in the Dark,https://app.chartmetric.com/track?id=23924375,"Aug 22, 2020",257 Days in List,"May 7, 2021",13,81,5402,-45,-1%
Best New Pop,1889778,https://app.chartmetric.com/playlist/spotify?id=1889778,37i9dQZF1DX3bf2kWnX8S4,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX3bf2kWnX8S4,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Dead Inside,https://app.chartmetric.com/track?id=29760657,"Jul 1, 2020",309 Days in List,"May 7, 2021",57,80,5279,344,7%
2020 TOP HITS! 💯,2024566,https://app.chartmetric.com/playlist/spotify?id=2024566,1JJCTDaKA0FYeZdXlQ63G3,x1zjvqmqhjsnb572sc000pt7s,https://open.spotify.com/user/x1zjvqmqhjsnb572sc000pt7s/playlist/1JJCTDaKA0FYeZdXlQ63G3,Christopher Mclaren,330566,https://app.chartmetric.com/curator/spotify?id=330566,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 19, 2021",17 Days in List,"May 7, 2021",23,82,5072,758,15%
Wave Tape,377802,https://app.chartmetric.com/playlist/spotify?id=377802,0tcuHlu5eEVfbuSzprL5J9,nextwaverecs,https://open.spotify.com/user/nextwaverecs/playlist/0tcuHlu5eEVfbuSzprL5J9,Next Wave Records,116451,https://app.chartmetric.com/curator/spotify?id=116451,lonely & pathetic,https://app.chartmetric.com/track?id=32683122,"Jan 28, 2021",98 Days in List,"May 7, 2021",69,100,4427,-14,-0%
candle songs for queens,2490975,https://app.chartmetric.com/playlist/spotify?id=2490975,1fV92nnwPwQvYIsyI84ENE,8yidbries26nf2xafc9k95ubi,https://open.spotify.com/user/8yidbries26nf2xafc9k95ubi/playlist/1fV92nnwPwQvYIsyI84ENE,ellie schnitt,14547927,https://app.chartmetric.com/curator/spotify?id=14547927,Convenient,https://app.chartmetric.com/track?id=20492579,"Dec 2, 2020",155 Days in List,"May 7, 2021",248,270,4190,null,
FEMALE VOCALS,2277110,https://app.chartmetric.com/playlist/spotify?id=2277110,6YUVMMUhFe4LuBTgbX0ez4,mckenzieellis,https://open.spotify.com/user/mckenzieellis/playlist/6YUVMMUhFe4LuBTgbX0ez4,Mothica,3702977,https://app.chartmetric.com/curator/spotify?id=3702977,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 9, 2021",27 Days in List,"May 7, 2021",274,305,3713,98,3%
FEMALE VOCALS,2277110,https://app.chartmetric.com/playlist/spotify?id=2277110,6YUVMMUhFe4LuBTgbX0ez4,mckenzieellis,https://open.spotify.com/user/mckenzieellis/playlist/6YUVMMUhFe4LuBTgbX0ez4,Mothica,3702977,https://app.chartmetric.com/curator/spotify?id=3702977,Hate U,https://app.chartmetric.com/track?id=30782180,"Aug 6, 2020",273 Days in List,"May 7, 2021",51,305,3713,98,3%
Love songs 2021 happy and sad (200+ hours of music),1707749,https://app.chartmetric.com/playlist/spotify?id=1707749,58uWHFUuqPm2zEBb4YqV1K,nicopuntnl,https://open.spotify.com/user/nicopuntnl/playlist/58uWHFUuqPm2zEBb4YqV1K,Nico Portier,226441,https://app.chartmetric.com/curator/spotify?id=226441,Dancing in the Dark,https://app.chartmetric.com/track?id=23924375,"Feb 17, 2021",78 Days in List,"May 7, 2021",3701,3812,3546,-5,-0%
Pop Genes,2405516,https://app.chartmetric.com/playlist/spotify?id=2405516,2OZSMvLaj8nabivkXZtKsa,z5qmi7wm8me40pq130yy043ij,https://open.spotify.com/user/z5qmi7wm8me40pq130yy043ij/playlist/2OZSMvLaj8nabivkXZtKsa,OASIS,316962,https://app.chartmetric.com/curator/spotify?id=316962,"Dear First Love,",https://app.chartmetric.com/track?id=31454675,"Apr 1, 2021",35 Days in List,"May 7, 2021",31,35,3506,88,3%
2am dancing alone,2538139,https://app.chartmetric.com/playlist/spotify?id=2538139,6NkKou1XqShETApDVJchNY,corinne_celeste,https://open.spotify.com/user/corinne_celeste/playlist/6NkKou1XqShETApDVJchNY,corinne_celeste,14588489,https://app.chartmetric.com/curator/spotify?id=14588489,lonely & pathetic,https://app.chartmetric.com/track?id=32683122,"Feb 24, 2021",71 Days in List,"May 7, 2021",485,489,3453,null,
Welcome to Mat's,2059467,https://app.chartmetric.com/playlist/spotify?id=2059467,7HABYA2fqkKjlXbhILydZB,a7zme3wtz22hdnzzcn4lmb6nt,https://open.spotify.com/user/a7zme3wtz22hdnzzcn4lmb6nt/playlist/7HABYA2fqkKjlXbhILydZB,Mat.,354767,https://app.chartmetric.com/curator/spotify?id=354767,lonely & pathetic,https://app.chartmetric.com/track?id=32683122,"Feb 8, 2021",87 Days in List,"May 7, 2021",41,54,3389,5,0%
MATRIARCHY // newer female voices in rock,2467400,https://app.chartmetric.com/playlist/spotify?id=2467400,5nZgp9fC3Ff99aEI3ybPQe,1281170391,https://open.spotify.com/user/1281170391/playlist/5nZgp9fC3Ff99aEI3ybPQe,Jesea Lee,239425,https://app.chartmetric.com/curator/spotify?id=239425,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 10, 2021",26 Days in List,"May 7, 2021",5,76,3095,null,
pov: you're the villain in a heist movie,2529259,https://app.chartmetric.com/playlist/spotify?id=2529259,0VuLk5aEeQx1BWc8fFbfA1,ubikzvp0v0ldq9nqiz8peqhyb,https://open.spotify.com/user/ubikzvp0v0ldq9nqiz8peqhyb/playlist/0VuLk5aEeQx1BWc8fFbfA1,Elle Novella,14525472,https://app.chartmetric.com/curator/spotify?id=14525472,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 13, 2021",23 Days in List,"May 7, 2021",11,63,3065,null,
fresh,1900732,https://app.chartmetric.com/playlist/spotify?id=1900732,1BxdvLlVDeqVv2kPKjiPET,indelicious,https://open.spotify.com/user/indelicious/playlist/1BxdvLlVDeqVv2kPKjiPET,indelicious,270871,https://app.chartmetric.com/curator/spotify?id=270871,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 14, 2021",22 Days in List,"May 7, 2021",17,168,2954,125,4%
crying at 3am,2321395,https://app.chartmetric.com/playlist/spotify?id=2321395,5JW7XoBPmZlYekiRM5j91u,bb.sad,https://open.spotify.com/user/bb.sad/playlist/5JW7XoBPmZlYekiRM5j91u,__angelsss,9616508,https://app.chartmetric.com/curator/spotify?id=9616508,Hate U,https://app.chartmetric.com/track?id=30782180,"Sep 28, 2020",220 Days in List,"May 7, 2021",309,533,2831,-49,-2%
KEEP THE SCENE ALIVE | EMO | POP PUNK | POST HARDCORE | HOLDING ABSENCE | DANCE GAVIN DANCE | BMTH,2016691,https://app.chartmetric.com/playlist/spotify?id=2016691,4r6dp8ZI23ckRWSDTrYMu4,shoey6969,https://open.spotify.com/user/shoey6969/playlist/4r6dp8ZI23ckRWSDTrYMu4,Greebo Playlists,317877,https://app.chartmetric.com/curator/spotify?id=317877,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 12, 2021",24 Days in List,"May 7, 2021",22,107,2555,117,5%
PUNK IS 4 GIRLZ,2418756,https://app.chartmetric.com/playlist/spotify?id=2418756,7Bqks4osb25djFKLmxsFtt,lxscas5ozh3hw91zsnpbd56ca,https://open.spotify.com/user/lxscas5ozh3hw91zsnpbd56ca/playlist/7Bqks4osb25djFKLmxsFtt,TRAMP STAMPS,14487825,https://app.chartmetric.com/curator/spotify?id=14487825,lonely & pathetic,https://app.chartmetric.com/track?id=32683122,"Mar 7, 2021",60 Days in List,"May 7, 2021",17,23,2129,null,
Work Hard Play Harder,2553598,https://app.chartmetric.com/playlist/spotify?id=2553598,5kQ55QZWeaDbeKGlkMpzwc,12182025992,https://open.spotify.com/user/12182025992/playlist/5kQ55QZWeaDbeKGlkMpzwc,Katarina Beda,14601907,https://app.chartmetric.com/curator/spotify?id=14601907,Hate U,https://app.chartmetric.com/track?id=30782180,"Sep 14, 2020",234 Days in List,"May 7, 2021",552,646,2119,null,
The Kitchen Sink,1862597,https://app.chartmetric.com/playlist/spotify?id=1862597,2t0tslQVxi0dpXU1ganxnn,gsjalmrl17xkg3tdcdo3iu7xs,https://open.spotify.com/user/gsjalmrl17xkg3tdcdo3iu7xs/playlist/2t0tslQVxi0dpXU1ganxnn,From the Strait,270287,https://app.chartmetric.com/curator/spotify?id=270287,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 12, 2021",24 Days in List,"May 7, 2021",28,41,2072,67,3%
Wild Way,1888091,https://app.chartmetric.com/playlist/spotify?id=1888091,7w4553hiJC8zAyyQK7z4AG,apkf5949r7ty1pb3r1r11ps8w,https://open.spotify.com/user/apkf5949r7ty1pb3r1r11ps8w/playlist/7w4553hiJC8zAyyQK7z4AG,Vivace Filtr,278190,https://app.chartmetric.com/curator/spotify?id=278190,lonely & pathetic,https://app.chartmetric.com/track?id=32683122,"Mar 28, 2021",39 Days in List,"May 7, 2021",447,990,2067,-1086,-53%
❆ Beautiful Epic Music,1877816,https://app.chartmetric.com/playlist/spotify?id=1877816,3rGkNsQUdi5moiFnWAQnUB,ggctz7gos66r31c2b14uqmvup,https://open.spotify.com/user/ggctz7gos66r31c2b14uqmvup/playlist/3rGkNsQUdi5moiFnWAQnUB,Common Sense Music,271859,https://app.chartmetric.com/curator/spotify?id=271859,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 12, 2021",24 Days in List,"May 7, 2021",107,126,1925,79,4%
The Daily Chill,1882304,https://app.chartmetric.com/playlist/spotify?id=1882304,2HbRMpmxBESiCzuQqcSi84,xecxyij55mozhl87xpv93icw4,https://open.spotify.com/user/xecxyij55mozhl87xpv93icw4/playlist/2HbRMpmxBESiCzuQqcSi84,EarBender Music,275005,https://app.chartmetric.com/curator/spotify?id=275005,"Dear First Love,",https://app.chartmetric.com/track?id=31454675,"Oct 16, 2020",202 Days in List,"May 7, 2021",56,91,1839,6,0%
EQUAL Canada,2475269,https://app.chartmetric.com/playlist/spotify?id=2475269,37i9dQZF1DX3vtLopew4fC,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX3vtLopew4fC,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 28, 2021",8 Days in List,"May 7, 2021",13,53,1732,null,
GUCCI PLAYLIST,1629923,https://app.chartmetric.com/playlist/spotify?id=1629923,1EyQMRdgaVXCrd43XzlA3m,cheriib94,https://open.spotify.com/user/cheriib94/playlist/1EyQMRdgaVXCrd43XzlA3m,cheriib94,222241,https://app.chartmetric.com/curator/spotify?id=222241,Hate U,https://app.chartmetric.com/track?id=30782180,"Aug 15, 2020",264 Days in List,"May 7, 2021",874,920,1684,-2,-0%
New Music Friday's,2347406,https://app.chartmetric.com/playlist/spotify?id=2347406,13Oe8iWA4ksGvOFSgGr4Zt,21yscs2vzkkqbdnqvly3yg3ay,https://open.spotify.com/user/21yscs2vzkkqbdnqvly3yg3ay/playlist/13Oe8iWA4ksGvOFSgGr4Zt,Josh Thais,11955815,https://app.chartmetric.com/curator/spotify?id=11955815,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 12, 2021",24 Days in List,"May 7, 2021",46,63,1631,-18,-1%
All New Indie,2276930,https://app.chartmetric.com/playlist/spotify?id=2276930,2EsyOElm5CYV3nE02Ccbey,c0rkms2hvn1a2byf029z2my4l,https://open.spotify.com/user/c0rkms2hvn1a2byf029z2my4l/playlist/2EsyOElm5CYV3nE02Ccbey,@dimitris_efthimioy,305705,https://app.chartmetric.com/curator/spotify?id=305705,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 11, 2021",25 Days in List,"May 7, 2021",34,63,1610,-24,-1%
Break Free Pop,2276083,https://app.chartmetric.com/playlist/spotify?id=2276083,0PtlV3Sx5fQ0v9bREEqcbH,5y00o8bhm323f2l7scolomszn,https://open.spotify.com/user/5y00o8bhm323f2l7scolomszn/playlist/0PtlV3Sx5fQ0v9bREEqcbH,BigMackz,3234137,https://app.chartmetric.com/curator/spotify?id=3234137,lonely & pathetic,https://app.chartmetric.com/track?id=32683122,"Jan 29, 2021",97 Days in List,"May 7, 2021",86,140,1599,0,
"POP PUNK TIK TOK 🍕 ",2493018,https://app.chartmetric.com/playlist/spotify?id=2493018,3NPkh8zf5e6cU138gHddNu,shoey6969,https://open.spotify.com/user/shoey6969/playlist/3NPkh8zf5e6cU138gHddNu,Greebo Playlists,317877,https://app.chartmetric.com/curator/spotify?id=317877,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 12, 2021",24 Days in List,"May 7, 2021",22,179,1582,null,
Ultimate Gaming Playlist 🏆 You Win,1875925,https://app.chartmetric.com/playlist/spotify?id=1875925,1w2R2iHz0uJ3UhX8r0S7Wr,bohubdonh51cgxtax1ux1jjc7,https://open.spotify.com/user/bohubdonh51cgxtax1ux1jjc7/playlist/1w2R2iHz0uJ3UhX8r0S7Wr,Buth Music,271590,https://app.chartmetric.com/curator/spotify?id=271590,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 18, 2021",18 Days in List,"May 7, 2021",45,46,1477,2,0%
trust issues.,2490991,https://app.chartmetric.com/playlist/spotify?id=2490991,6HP2L309iD7lCNymUXwmvH,ey4hrj1udfbf9j1tw26bi7hys,https://open.spotify.com/user/ey4hrj1udfbf9j1tw26bi7hys/playlist/6HP2L309iD7lCNymUXwmvH,Caroline Benavides,14547941,https://app.chartmetric.com/curator/spotify?id=14547941,Convenient,https://app.chartmetric.com/track?id=20492579,"Sep 24, 2020",224 Days in List,"May 7, 2021",406,639,1458,null,
ALT TIK TOK: CLASS OF ‘21,2500403,https://app.chartmetric.com/playlist/spotify?id=2500403,0phvqF16jIx6hQs03YEZeK,shoey6969,https://open.spotify.com/user/shoey6969/playlist/0phvqF16jIx6hQs03YEZeK,Greebo Playlists,317877,https://app.chartmetric.com/curator/spotify?id=317877,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 12, 2021",24 Days in List,"May 7, 2021",37,183,1388,null,
Lazy Factory,1738284,https://app.chartmetric.com/playlist/spotify?id=1738284,6xIK5okNHhec4BjWWJnVnt,milien89,https://open.spotify.com/user/milien89/playlist/6xIK5okNHhec4BjWWJnVnt,Maximilien Van Hecke,231173,https://app.chartmetric.com/curator/spotify?id=231173,Dancing in the Dark,https://app.chartmetric.com/track?id=23924375,"Apr 30, 2021",6 Days in List,"May 7, 2021",346,350,1358,12,1%
Rock Discovery Playlist 🔧 Garage Distortion,1875926,https://app.chartmetric.com/playlist/spotify?id=1875926,4AYJdQhR6L63f2hkXWqOOb,bohubdonh51cgxtax1ux1jjc7,https://open.spotify.com/user/bohubdonh51cgxtax1ux1jjc7/playlist/4AYJdQhR6L63f2hkXWqOOb,Buth Music,271590,https://app.chartmetric.com/curator/spotify?id=271590,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 18, 2021",18 Days in List,"May 7, 2021",54,55,1340,1,0%
okay hellberg,855805,https://app.chartmetric.com/playlist/spotify?id=855805,67icrhhjiEayyzsqTDazqv,jthw,https://open.spotify.com/user/jthw/playlist/67icrhhjiEayyzsqTDazqv,Hellberg,182095,https://app.chartmetric.com/curator/spotify?id=182095,lonely & pathetic,https://app.chartmetric.com/track?id=32683122,"Mar 9, 2021",58 Days in List,"May 7, 2021",8,53,1240,82,7%
POP PUNK ROAD TRIP | EMO | ALTERNATIVE | STATE CHAMPS | THE WONDER YEARS |  FALL OUT BOY |,2404201,https://app.chartmetric.com/playlist/spotify?id=2404201,0Fk6BnaUTcQ4u9FrJum5hZ,shoey6969,https://open.spotify.com/user/shoey6969/playlist/0Fk6BnaUTcQ4u9FrJum5hZ,Greebo Playlists,317877,https://app.chartmetric.com/curator/spotify?id=317877,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 12, 2021",24 Days in List,"May 7, 2021",21,59,1226,67,5%
f*cking literally everything up with kai parker,2564163,https://app.chartmetric.com/playlist/spotify?id=2564163,29VVQ4D37auHASx19NkvtU,amandabluis,https://open.spotify.com/user/amandabluis/playlist/29VVQ4D37auHASx19NkvtU,Amanda Leopizzi,8640506,https://app.chartmetric.com/curator/spotify?id=8640506,lonely & pathetic,https://app.chartmetric.com/track?id=32683122,"Mar 15, 2021",52 Days in List,"May 7, 2021",30,43,1163,null,
f*cking literally everything up with kai parker,2564163,https://app.chartmetric.com/playlist/spotify?id=2564163,29VVQ4D37auHASx19NkvtU,amandabluis,https://open.spotify.com/user/amandabluis/playlist/29VVQ4D37auHASx19NkvtU,Amanda Leopizzi,8640506,https://app.chartmetric.com/curator/spotify?id=8640506,Convenient,https://app.chartmetric.com/track?id=20492579,"Mar 11, 2021",56 Days in List,"May 7, 2021",16,43,1163,null,
"FML (Post Malone, King Princess, The Weeknd)",1922068,https://app.chartmetric.com/playlist/spotify?id=1922068,1NUl801A3uGQOjAR0nE5gG,s6cvvf8duzmx5wpzdff3ryjr7,https://open.spotify.com/user/s6cvvf8duzmx5wpzdff3ryjr7/playlist/1NUl801A3uGQOjAR0nE5gG,Couchfire,292021,https://app.chartmetric.com/curator/spotify?id=292021,Dead Inside,https://app.chartmetric.com/track?id=29760657,"Jun 11, 2020",329 Days in List,"May 7, 2021",35,38,1154,-9,-1%
New Hits,1749591,https://app.chartmetric.com/playlist/spotify?id=1749591,5LaVsTrHU2DzK0EFqkO3rY,xi0v4glhy8liw9665oz5vkbmm,https://open.spotify.com/user/xi0v4glhy8liw9665oz5vkbmm/playlist/5LaVsTrHU2DzK0EFqkO3rY,Innovo Management,225171,https://app.chartmetric.com/curator/spotify?id=225171,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 14, 2021",22 Days in List,"May 7, 2021",17,32,907,-7,-1%
Anime Rock💥,2081672,https://app.chartmetric.com/playlist/spotify?id=2081672,3G0e1a31qgUr8wbOfkFlMy,8g4w82pujq9wderq8fti3xtga,https://open.spotify.com/user/8g4w82pujq9wderq8fti3xtga/playlist/3G0e1a31qgUr8wbOfkFlMy,Black Raven,369772,https://app.chartmetric.com/curator/spotify?id=369772,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 27, 2021",9 Days in List,"May 7, 2021",5,50,894,3,0%
Start Your Day Right,2245241,https://app.chartmetric.com/playlist/spotify?id=2245241,1lSzSN7diLOQ6m7xzuv66w,er32ebvzz277tfmxmh4hlwf0k,https://open.spotify.com/user/er32ebvzz277tfmxmh4hlwf0k/playlist/1lSzSN7diLOQ6m7xzuv66w,frtyfve,295828,https://app.chartmetric.com/curator/spotify?id=295828,Dancing in the Dark,https://app.chartmetric.com/track?id=23924375,"Sep 17, 2020",231 Days in List,"May 7, 2021",7,70,878,16,2%
"Underground Indie & Alternative ",2251437,https://app.chartmetric.com/playlist/spotify?id=2251437,5lGxH28hyfITzZYkh9tYgr,7u2ybje621fzc0b847axac8sc,https://open.spotify.com/user/7u2ybje621fzc0b847axac8sc/playlist/5lGxH28hyfITzZYkh9tYgr,Havoc Underground,398005,https://app.chartmetric.com/curator/spotify?id=398005,death wish,https://app.chartmetric.com/track?id=34059640,"Apr 14, 2021",22 Days in List,"May 7, 2021",52,70,875,104,12%
