Playlist,Playlist Chartmetric ID,Playlist URL,Spotify Playlist ID,Spotify User ID,Spotify Playlist URL,Curator,Curator Chartmetric ID,Curator URL,Track Name,Track URL,Date Added,Days in List,Date Removed,Position,Total Tracks,Followers,28-day Change,28-day Change Percent
The Edge of Alternative Country,1873473,https://app.chartmetric.com/playlist/spotify?id=1873473,0BicJqKf01IxKQDhDgmcy5,particledetector,https://open.spotify.com/user/particledetector/playlist/0BicJqKf01IxKQDhDgmcy5,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 26, 2021",28 Days in List,"Apr 23, 2021",25,200,88,0,
The Pulse of Deep New Americana,1907952,https://app.chartmetric.com/playlist/spotify?id=1907952,1YzMCSvW33BW3dbk6cyQPn,particledetector,https://open.spotify.com/user/particledetector/playlist/1YzMCSvW33BW3dbk6cyQPn,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 7, 2021",8 Days in List,"Apr 15, 2021",59,200,52,3,6%
"Americana,  folk, alternative country,  singersongwriter",249678,https://app.chartmetric.com/playlist/spotify?id=249678,7uewZWdls3U0LURVqcR3P8,utemannen,https://open.spotify.com/user/utemannen/playlist/7uewZWdls3U0LURVqcR3P8,utemannen,140422,https://app.chartmetric.com/curator/spotify?id=140422,Red Eyes,https://app.chartmetric.com/track?id=20513570,"Mar 4, 2020",175 Days in List,"Aug 26, 2020",530,606,43,-2,-5%
The Edge of Deep New Americana,2266633,https://app.chartmetric.com/playlist/spotify?id=2266633,2JlP3aLJfnQjo0vToaGrFU,particledetector,https://open.spotify.com/user/particledetector/playlist/2JlP3aLJfnQjo0vToaGrFU,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 8, 2021",1 Days in List,"Apr 9, 2021",4,200,40,1,3%
The Pulse of Texas Country,1990641,https://app.chartmetric.com/playlist/spotify?id=1990641,0pmwjl0ijKMz3GMM5xCg2d,particledetector,https://open.spotify.com/user/particledetector/playlist/0pmwjl0ijKMz3GMM5xCg2d,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 27, 2021",19 Days in List,"Apr 15, 2021",69,200,34,0,
The Pulse of Progressive Bluegrass,1990013,https://app.chartmetric.com/playlist/spotify?id=1990013,4mk6gUKAyFJikC8bKsHuzo,particledetector,https://open.spotify.com/user/particledetector/playlist/4mk6gUKAyFJikC8bKsHuzo,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 27, 2021",19 Days in List,"Apr 15, 2021",36,200,34,1,3%
The Pulse of Outlaw Country,1961626,https://app.chartmetric.com/playlist/spotify?id=1961626,1Ts8DqTqHvdrENVBB4CBPJ,particledetector,https://open.spotify.com/user/particledetector/playlist/1Ts8DqTqHvdrENVBB4CBPJ,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 27, 2021",19 Days in List,"Apr 15, 2021",21,200,33,0,
The Pulse of Bluegrass,1874002,https://app.chartmetric.com/playlist/spotify?id=1874002,5Izwqngcbxn07sw1RRwrld,particledetector,https://open.spotify.com/user/particledetector/playlist/5Izwqngcbxn07sw1RRwrld,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 26, 2021",20 Days in List,"Apr 15, 2021",103,200,27,0,
Americana Proletarian Sing-Along,697618,https://app.chartmetric.com/playlist/spotify?id=697618,4msqJlHZE0oMwa45Ya5tlv,122469231,https://open.spotify.com/user/122469231/playlist/4msqJlHZE0oMwa45Ya5tlv,122469231,151743,https://app.chartmetric.com/curator/spotify?id=151743,Been Here Too Long,https://app.chartmetric.com/track?id=20513979,"Mar 20, 2020",186 Days in List,"Sep 22, 2020",1623,2132,22,1,5%
The Edge of Bluegrass,1873772,https://app.chartmetric.com/playlist/spotify?id=1873772,4Dsw1cTevSEhable18zprI,particledetector,https://open.spotify.com/user/particledetector/playlist/4Dsw1cTevSEhable18zprI,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 26, 2021",6 Days in List,"Apr 1, 2021",4,200,22,0,
The Edge of Bluegrass,1873772,https://app.chartmetric.com/playlist/spotify?id=1873772,4Dsw1cTevSEhable18zprI,particledetector,https://open.spotify.com/user/particledetector/playlist/4Dsw1cTevSEhable18zprI,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 8, 2021",21 Days in List,"Apr 29, 2021",38,200,22,0,
Starred,336321,https://app.chartmetric.com/playlist/spotify?id=336321,3xo3FEhSlpMmTrqYXtXueP,janeiesland,https://open.spotify.com/user/janeiesland/playlist/3xo3FEhSlpMmTrqYXtXueP,Jan Gunnulf Eiesland,91513,https://app.chartmetric.com/curator/spotify?id=91513,Lights of the City,https://app.chartmetric.com/track?id=22979975,"Oct 23, 2020",151 Days in List,"Mar 23, 2021",2689,2782,21,0,
Starred,336321,https://app.chartmetric.com/playlist/spotify?id=336321,3xo3FEhSlpMmTrqYXtXueP,janeiesland,https://open.spotify.com/user/janeiesland/playlist/3xo3FEhSlpMmTrqYXtXueP,Jan Gunnulf Eiesland,91513,https://app.chartmetric.com/curator/spotify?id=91513,Lights of the City,https://app.chartmetric.com/track?id=22979975,"Aug 12, 2020",12 Days in List,"Aug 24, 2020",2689,2782,21,0,
Starred,336321,https://app.chartmetric.com/playlist/spotify?id=336321,3xo3FEhSlpMmTrqYXtXueP,janeiesland,https://open.spotify.com/user/janeiesland/playlist/3xo3FEhSlpMmTrqYXtXueP,Jan Gunnulf Eiesland,91513,https://app.chartmetric.com/curator/spotify?id=91513,Lights of the City,https://app.chartmetric.com/track?id=22979975,"Aug 26, 2020",20 Days in List,"Sep 15, 2020",2689,2782,21,0,
Starred,336321,https://app.chartmetric.com/playlist/spotify?id=336321,3xo3FEhSlpMmTrqYXtXueP,janeiesland,https://open.spotify.com/user/janeiesland/playlist/3xo3FEhSlpMmTrqYXtXueP,Jan Gunnulf Eiesland,91513,https://app.chartmetric.com/curator/spotify?id=91513,Lights of the City,https://app.chartmetric.com/track?id=22979975,"Sep 17, 2020",0 Days in List,"Sep 17, 2020",2689,2782,21,0,
Starred,336321,https://app.chartmetric.com/playlist/spotify?id=336321,3xo3FEhSlpMmTrqYXtXueP,janeiesland,https://open.spotify.com/user/janeiesland/playlist/3xo3FEhSlpMmTrqYXtXueP,Jan Gunnulf Eiesland,91513,https://app.chartmetric.com/curator/spotify?id=91513,Lights of the City,https://app.chartmetric.com/track?id=22979975,"Sep 19, 2020",10 Days in List,"Sep 29, 2020",2689,2782,21,0,
Indie New Releases,798222,https://app.chartmetric.com/playlist/spotify?id=798222,2WXXHRP2RtFpEKVYdFvKWn,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/2WXXHRP2RtFpEKVYdFvKWn,glenn mcdonald,84351,https://app.chartmetric.com/curator/spotify?id=84351,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 22, 2021",7 Days in List,"Apr 29, 2021",475,887,21,2,10%
Starred,336321,https://app.chartmetric.com/playlist/spotify?id=336321,3xo3FEhSlpMmTrqYXtXueP,janeiesland,https://open.spotify.com/user/janeiesland/playlist/3xo3FEhSlpMmTrqYXtXueP,Jan Gunnulf Eiesland,91513,https://app.chartmetric.com/curator/spotify?id=91513,Lights of the City,https://app.chartmetric.com/track?id=22979975,"Oct 1, 2020",14 Days in List,"Oct 15, 2020",2689,2782,21,0,
Starred,336321,https://app.chartmetric.com/playlist/spotify?id=336321,3xo3FEhSlpMmTrqYXtXueP,janeiesland,https://open.spotify.com/user/janeiesland/playlist/3xo3FEhSlpMmTrqYXtXueP,Jan Gunnulf Eiesland,91513,https://app.chartmetric.com/curator/spotify?id=91513,Lights of the City,https://app.chartmetric.com/track?id=22979975,"Oct 17, 2020",4 Days in List,"Oct 21, 2020",2689,2782,21,0,
Starred,336321,https://app.chartmetric.com/playlist/spotify?id=336321,3xo3FEhSlpMmTrqYXtXueP,janeiesland,https://open.spotify.com/user/janeiesland/playlist/3xo3FEhSlpMmTrqYXtXueP,Jan Gunnulf Eiesland,91513,https://app.chartmetric.com/curator/spotify?id=91513,Lights of the City,https://app.chartmetric.com/track?id=22979975,"Jan 22, 2020",201 Days in List,"Aug 10, 2020",2689,2782,21,0,
Indie New Releases,798222,https://app.chartmetric.com/playlist/spotify?id=798222,2WXXHRP2RtFpEKVYdFvKWn,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/2WXXHRP2RtFpEKVYdFvKWn,glenn mcdonald,84351,https://app.chartmetric.com/curator/spotify?id=84351,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 21, 2021",6 Days in List,"Mar 27, 2021",489,887,21,2,10%
The Pulse of Modern Southern Rock,1915866,https://app.chartmetric.com/playlist/spotify?id=1915866,5ldJAHotnApZbbZy2UVRJu,particledetector,https://open.spotify.com/user/particledetector/playlist/5ldJAHotnApZbbZy2UVRJu,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 8, 2021",7 Days in List,"Apr 15, 2021",18,200,20,0,
The Pulse of Red Dirt,1990175,https://app.chartmetric.com/playlist/spotify?id=1990175,6XGDhv3y9WzhpuXdnsRuMr,particledetector,https://open.spotify.com/user/particledetector/playlist/6XGDhv3y9WzhpuXdnsRuMr,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 2, 2021",6 Days in List,"Apr 8, 2021",29,200,20,0,
The Pulse of Roots Americana,1990110,https://app.chartmetric.com/playlist/spotify?id=1990110,1u7nge1AoybtOShR9Zyfk2,particledetector,https://open.spotify.com/user/particledetector/playlist/1u7nge1AoybtOShR9Zyfk2,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Red Eyes,https://app.chartmetric.com/track?id=20513570,"Mar 7, 2021",35 Days in List,"Apr 11, 2021",96,200,11,0,
The Edge of Appalachian Folk,1873732,https://app.chartmetric.com/playlist/spotify?id=1873732,7f3CYJR5TG6eXtxCyyndIO,particledetector,https://open.spotify.com/user/particledetector/playlist/7f3CYJR5TG6eXtxCyyndIO,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Faded Loves & Memories,https://app.chartmetric.com/track?id=31120308,"Aug 22, 2020",240 Days in List,"Apr 19, 2021",41,99,10,0,
A Week's Worth of Music,1678132,https://app.chartmetric.com/playlist/spotify?id=1678132,2r7oD2KqnU8rxPbnyNUhsW,brian_mansfield,https://open.spotify.com/user/brian_mansfield/playlist/2r7oD2KqnU8rxPbnyNUhsW,Brian Mansfield,64541,https://app.chartmetric.com/curator/spotify?id=64541,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 22, 2021",8 Days in List,"Apr 30, 2021",74,116,9,0,
Folk New Releases,798216,https://app.chartmetric.com/playlist/spotify?id=798216,5Jnf6sVKyqVGMTFDx134Ya,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/5Jnf6sVKyqVGMTFDx134Ya,glenn mcdonald,84351,https://app.chartmetric.com/curator/spotify?id=84351,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 24, 2021",6 Days in List,"Apr 30, 2021",53,102,9,1,11%
Folk New Releases,798216,https://app.chartmetric.com/playlist/spotify?id=798216,5Jnf6sVKyqVGMTFDx134Ya,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/5Jnf6sVKyqVGMTFDx134Ya,glenn mcdonald,84351,https://app.chartmetric.com/curator/spotify?id=84351,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 19, 2021",8 Days in List,"Mar 27, 2021",74,102,9,1,11%
All hip tracks,1674251,https://app.chartmetric.com/playlist/spotify?id=1674251,1qxTIucon6iyPhbAsEma1l,playlistfarm,https://open.spotify.com/user/playlistfarm/playlist/1qxTIucon6iyPhbAsEma1l,playlistfarm,121872,https://app.chartmetric.com/curator/spotify?id=121872,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 25, 2021",3 Days in List,"Mar 28, 2021",950,1000,8,0,
All hip tracks,1674251,https://app.chartmetric.com/playlist/spotify?id=1674251,1qxTIucon6iyPhbAsEma1l,playlistfarm,https://open.spotify.com/user/playlistfarm/playlist/1qxTIucon6iyPhbAsEma1l,playlistfarm,121872,https://app.chartmetric.com/curator/spotify?id=121872,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 27, 2021",1 Days in List,"Apr 28, 2021",608,1000,8,0,
The Edge of Banjo,2051910,https://app.chartmetric.com/playlist/spotify?id=2051910,12fWYtk5Ift8YM2A6QHUlP,particledetector,https://open.spotify.com/user/particledetector/playlist/12fWYtk5Ift8YM2A6QHUlP,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 23, 2021",9 Days in List,"May 2, 2021",59,107,7,0,
The Edge of Cosmic American,2089373,https://app.chartmetric.com/playlist/spotify?id=2089373,2RHaWSCE41HkU1Pm4tmuIo,particledetector,https://open.spotify.com/user/particledetector/playlist/2RHaWSCE41HkU1Pm4tmuIo,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 28, 2021",8 Days in List,"Apr 5, 2021",8,190,7,0,
The Edge of Cosmic American,2089373,https://app.chartmetric.com/playlist/spotify?id=2089373,2RHaWSCE41HkU1Pm4tmuIo,particledetector,https://open.spotify.com/user/particledetector/playlist/2RHaWSCE41HkU1Pm4tmuIo,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 17, 2021",15 Days in List,"May 2, 2021",44,190,7,0,
The Pulse of Cosmic American,1905685,https://app.chartmetric.com/playlist/spotify?id=1905685,2cl5ILWLHmLBCplrCQgOua,particledetector,https://open.spotify.com/user/particledetector/playlist/2cl5ILWLHmLBCplrCQgOua,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 29, 2021",4 Days in List,"Apr 2, 2021",108,200,6,2,33%
Americana/swamp,175880,https://app.chartmetric.com/playlist/spotify?id=175880,7CLAT2749tD93JkaKziNJT,1166789973,https://open.spotify.com/user/1166789973/playlist/7CLAT2749tD93JkaKziNJT,Barry van Boeijen,12894,https://app.chartmetric.com/curator/spotify?id=12894,Relaxation,https://app.chartmetric.com/track?id=23195849,"Feb 11, 2020",421 Days in List,"Apr 7, 2021",111,133,5,0,
Americana/swamp,175880,https://app.chartmetric.com/playlist/spotify?id=175880,7CLAT2749tD93JkaKziNJT,1166789973,https://open.spotify.com/user/1166789973/playlist/7CLAT2749tD93JkaKziNJT,Barry van Boeijen,12894,https://app.chartmetric.com/curator/spotify?id=12894,Motor's Fried,https://app.chartmetric.com/track?id=23207689,"Feb 11, 2020",421 Days in List,"Apr 7, 2021",112,133,5,0,
The Edge of Jamgrass,2355432,https://app.chartmetric.com/playlist/spotify?id=2355432,2rgJvv9KdjoM7ee53fPPje,particledetector,https://open.spotify.com/user/particledetector/playlist/2rgJvv9KdjoM7ee53fPPje,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 16, 2021",14 Days in List,"Apr 30, 2021",52,147,3,0,
Mellow playlist,470619,https://app.chartmetric.com/playlist/spotify?id=470619,0KEjDENii9PDhvKdTO2d5o,lukeydukey33,https://open.spotify.com/user/lukeydukey33/playlist/0KEjDENii9PDhvKdTO2d5o,lukeydukey33,106211,https://app.chartmetric.com/curator/spotify?id=106211,Motor's Fried,https://app.chartmetric.com/track?id=23207689,"Feb 10, 2020",424 Days in List,"Apr 9, 2021",359,382,2,0,
The Pulse of Kentucky Roots,2285539,https://app.chartmetric.com/playlist/spotify?id=2285539,7LjzoIvl1MLySxVrs3s4LV,particledetector,https://open.spotify.com/user/particledetector/playlist/7LjzoIvl1MLySxVrs3s4LV,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 7, 2021",9 Days in List,"Apr 16, 2021",9,200,2,0,
Gimme Listens,1949733,https://app.chartmetric.com/playlist/spotify?id=1949733,3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,https://open.spotify.com/user/bothkindsofmusic/playlist/3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,302140,https://app.chartmetric.com/curator/spotify?id=302140,Service Engine,https://app.chartmetric.com/track?id=33281694,"Mar 5, 2021",46 Days in List,"Apr 20, 2021",114,644,1,0,
Gimme Listens,1949733,https://app.chartmetric.com/playlist/spotify?id=1949733,3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,https://open.spotify.com/user/bothkindsofmusic/playlist/3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,302140,https://app.chartmetric.com/curator/spotify?id=302140,Garden Song,https://app.chartmetric.com/track?id=33281129,"Mar 5, 2021",46 Days in List,"Apr 20, 2021",106,644,1,0,
Gimme Listens,1949733,https://app.chartmetric.com/playlist/spotify?id=1949733,3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,https://open.spotify.com/user/bothkindsofmusic/playlist/3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,302140,https://app.chartmetric.com/curator/spotify?id=302140,M.O.T.E.,https://app.chartmetric.com/track?id=31984198,"Mar 5, 2021",46 Days in List,"Apr 20, 2021",113,644,1,0,
Gimme Listens,1949733,https://app.chartmetric.com/playlist/spotify?id=1949733,3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,https://open.spotify.com/user/bothkindsofmusic/playlist/3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,302140,https://app.chartmetric.com/curator/spotify?id=302140,Everything&#39;s Got a Price,https://app.chartmetric.com/track?id=33281416,"Mar 5, 2021",46 Days in List,"Apr 20, 2021",107,644,1,0,
Gimme Listens,1949733,https://app.chartmetric.com/playlist/spotify?id=1949733,3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,https://open.spotify.com/user/bothkindsofmusic/playlist/3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,302140,https://app.chartmetric.com/curator/spotify?id=302140,Motor's Fried,https://app.chartmetric.com/track?id=23207689,"Mar 5, 2021",46 Days in List,"Apr 20, 2021",105,644,1,0,
Gimme Listens,1949733,https://app.chartmetric.com/playlist/spotify?id=1949733,3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,https://open.spotify.com/user/bothkindsofmusic/playlist/3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,302140,https://app.chartmetric.com/curator/spotify?id=302140,In My Skin,https://app.chartmetric.com/track?id=20503666,"Mar 5, 2021",46 Days in List,"Apr 20, 2021",108,644,1,0,
Gimme Listens,1949733,https://app.chartmetric.com/playlist/spotify?id=1949733,3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,https://open.spotify.com/user/bothkindsofmusic/playlist/3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,302140,https://app.chartmetric.com/curator/spotify?id=302140,Lost Your Mind,https://app.chartmetric.com/track?id=33281415,"Mar 5, 2021",46 Days in List,"Apr 20, 2021",109,644,1,0,
Gimme Listens,1949733,https://app.chartmetric.com/playlist/spotify?id=1949733,3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,https://open.spotify.com/user/bothkindsofmusic/playlist/3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,302140,https://app.chartmetric.com/curator/spotify?id=302140,Back and Forth,https://app.chartmetric.com/track?id=28441901,"Mar 5, 2021",46 Days in List,"Apr 20, 2021",110,644,1,0,
Gimme Listens,1949733,https://app.chartmetric.com/playlist/spotify?id=1949733,3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,https://open.spotify.com/user/bothkindsofmusic/playlist/3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,302140,https://app.chartmetric.com/curator/spotify?id=302140,Relaxation,https://app.chartmetric.com/track?id=23195849,"Mar 5, 2021",46 Days in List,"Apr 20, 2021",111,644,1,0,
Gimme Listens,1949733,https://app.chartmetric.com/playlist/spotify?id=1949733,3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,https://open.spotify.com/user/bothkindsofmusic/playlist/3HA8rkf9zCk3GLwDPOgh6J,bothkindsofmusic,302140,https://app.chartmetric.com/curator/spotify?id=302140,Parking Lots,https://app.chartmetric.com/track?id=20154376,"Mar 5, 2021",46 Days in List,"Apr 20, 2021",112,644,1,0,
"go to hits ",490659,https://app.chartmetric.com/playlist/spotify?id=490659,7L5ngMXSUEmw5zeB4BtFiY,i_love_yall,https://open.spotify.com/user/i_love_yall/playlist/7L5ngMXSUEmw5zeB4BtFiY,i_love_yall,88522,https://app.chartmetric.com/curator/spotify?id=88522,Back and Forth,https://app.chartmetric.com/track?id=28441901,"Mar 10, 2020",397 Days in List,"Apr 11, 2021",384,485,0,0,
The Sound of West Virginia,1794479,https://app.chartmetric.com/playlist/spotify?id=1794479,7ASbm20EJeNsihj5G9D5c9,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/7ASbm20EJeNsihj5G9D5c9,glenn mcdonald,84351,https://app.chartmetric.com/curator/spotify?id=84351,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 1, 2021",10 Days in List,"Apr 11, 2021",2,2,0,0,
